Issue ID,Project ID,Classification,Screenshot,Urgency,Input Date,Deadline Theor,Deadline Real,Employee ID,Device ,Browser,Page,Contact ID,Request,Iteraciones,Iteraciones 30 dias,Not addressing historico
IPC1002056,PC1002,Copy issues,0,,2014-06-04,,2014-06-05,E1,Desktop,Safari,True,COC1001,Please make shorter for mobile the blog post summaries — current phrasing doesn't perform well in tests.,3.0,51,2
IPC1002057,PC1002,Copy issues,0,,2014-11-22,,2014-11-25,E1,Desktop,Edge,True,COC1001,Please replace jargon in the blog post summaries — mobile users are dropping off early on this section.,4.0,54,4
IPC1002058,PC1002,Copy issues,0,,2015-03-12,,2015-03-15,E1,Desktop,Safari,True,COC1001,Please revise the tagline in the hero section — we want it to sound more personal and direct.,4.0,48,5
IPC1002059,PC1002,Design issues,1,,2014-09-16,,2014-09-17,E2,Tablet,Safari,True,COC1001,The logo size [84] could benefit from a cleaner aesthetic.,2.0,60,4
IPC100206,PC1002,Design issues,0,,2014-06-04,,2014-06-07,E2,Desktop,Chrome,True,COC1001,The image usage on About page doesn't reflect our updated brand values.,7.0,51,2
IPC1002060,PC1002,Copy issues,0,,2014-06-01,,2014-06-04,E1,Desktop,Chrome,True,COC1001,Please simplify the ‘Contact Us’ headline — it should mention our core differentiator earlier.,4.0,35,1
IPC1002061,PC1002,New item,0,,2014-04-21,,2014-04-24,E3,Desktop,Safari,True,COC1001,"Please add a product selector quiz, for improved feature discoverability.",5.0,37,0
IPC1002062,PC1002,Design issues,0,,2014-05-10,,2014-05-12,E2,Desktop,Chrome,True,COC1001,The logo size needs clearer visual structure.,5.0,79,0
IPC1002063,PC1002,Request change,0,,2014-08-07,,2014-08-10,E2,Desktop,Chrome,True,COC1001,"We'd like to change the icons used in the value proposition list, to improve visual storytelling.",6.0,37,3
IPC1002064,PC1002,Not addressing,0,,2014-06-19,,2014-06-21,E4,Desktop,Chrome,True,COC1001,Please enable full offline access to all site content. (ref 1056),1.0,36,3
IPC1002065,PC1002,Request change,0,,2014-06-13,,2014-06-16,E2,Desktop,Mozilla,True,COC1001,"We'd like to change the design of the newsletter popup, to better align with current brand priorities.",10.0,31,2
IPC1002066,PC1002,Copy issues,0,,2014-09-06,,2014-09-07,E1,Desktop,Safari,True,COC1001,Please align better with our brand voice in the newsletter signup copy — it should mention our core differentiator earlier.,3.0,52,4
IPC1002067,PC1002,Design issues,0,,2014-12-27,,2014-12-30,E2,Desktop,Mozilla,True,COC1001,The structure of the newsletter popup detracts from the core messaging.,5.0,30,5
IPC1002068,PC1002,New item,0,,2014-11-02,,2014-11-04,E3,Desktop,Edge,True,COC1001,"Please add a FAQs segmented by user type, to support conversion goals.",11.0,46,4
IPC1002069,PC1002,Request change,0,,2015-01-06,,2015-01-07,E2,Tablet,Chrome,True,COC1001,"We'd like to change the background image on the hero banner, to improve consistency with email templates.",9.0,36,5
IPC100207,PC1002,Request change,0,,2015-03-10,,2015-03-12,E2,Tablet,Safari,True,COC1001,"We'd like to change the spacing within comparison tables, to improve visual storytelling.",11.0,40,5
IPC1002070,PC1002,Design issues,0,,2015-03-26,,2015-03-29,E2,Desktop,Chrome,True,COC1001,The presentation of numbers/statistics looks outdated compared to competitors.,3.0,33,5
IPC1002071,PC1002,Design issues,0,,2015-01-09,,2015-01-10,E2,Mobile,Safari,True,COC1001,The form layout [111] doesn’t respect the established grid system.,2.0,35,5
IPC1002072,PC1002,Design issues,0,,2014-10-27,,2014-10-28,E2,Desktop,Chrome,True,COC1001,The color palette [7] isn't engaging enough visually.,2.0,19,4
IPC1002073,PC1002,Design issues,0,,2014-07-13,,2014-07-16,E2,Desktop,Safari,True,COC1001,The accessibility of font choices feels too heavy visually.,2.0,38,3
IPC1002074,PC1002,Copy issues,0,,2014-12-13,,2014-12-14,E1,Desktop,Safari,True,COC1001,Please rewrite for clarity the homepage hero title — it currently duplicates info from another section.,3.0,34,4
IPC1002075,PC1002,Copy issues,1,,2014-07-19,,2014-07-20,E1,Desktop,Chrome,True,COC1001,Please change wording in the tagline in the hero section — current phrasing doesn't perform well in tests.,4.0,28,3
IPC1002076,PC1002,Design issues,0,,2014-07-25,,2014-07-26,E2,Desktop,Safari,True,COC1001,The accessibility of font choices [388] feels disconnected from the rest of the site.,4.0,38,3
IPC1002077,PC1002,Design issues,0,,2014-07-02,,2014-07-03,E2,Desktop,Edge,True,COC1001,The divider lines between sections [951] makes the user journey feel fragmented.,5.0,45,3
IPC1002078,PC1002,Bug fix,0,,2014-05-08,,2014-05-10,E3,Desktop,Edge,True,COC1001,The FAQ accordion doesn't reset fields correctly.,8.0,72,0
IPC1002079,PC1002,Copy issues,0,,2014-04-20,,2014-04-22,E1,Desktop,Safari,True,COC1001,Please replace jargon in the blog post summaries — it should mention our core differentiator earlier.,5.0,32,0
IPC100208,PC1002,Request change,0,,2014-09-08,,2014-09-10,E2,Desktop,Mozilla,True,COC1001,"We'd like to change the hover behavior of the CTA buttons, because the flow now feels disjointed.",7.0,53,4
IPC1002080,PC1002,Design issues,0,,2014-08-31,,2014-09-03,E2,Desktop,Chrome,True,COC1001,The divider lines between sections introduces unnecessary complexity.,9.0,52,4
IPC1002081,PC1002,Design issues,0,,2014-11-09,,2014-11-10,E2,Tablet,Safari,True,COC1001,The headline alignment [371] feels generic and unmemorable.,5.0,34,4
IPC1002082,PC1002,Copy issues,0,,2014-10-31,,2014-11-03,E1,Tablet,Chrome,True,COC1001,Please highlight user value in the main navigation labels — aim for clarity over cleverness.,3.0,35,4
IPC1002083,PC1002,New item,1,,2015-02-21,,2015-02-23,E3,Desktop,Chrome,True,COC1001,"Please add a animated brand story carousel, to address stakeholder concerns.",5.0,22,5
IPC1002084,PC1002,Copy issues,0,,2014-10-08,,2014-10-09,E1,Desktop,Mozilla,True,COC1001,Please highlight user value in the tagline in the hero section — current phrasing doesn't perform well in tests.,4.0,50,4
IPC1002085,PC1002,Not addressing,0,,2014-05-30,,2014-05-31,E4,Desktop,Chrome,True,COC1001,Please update the sitemap to include a version in French. (ref 8552),0.0,36,1
IPC1002086,PC1002,Design issues,0,,2014-04-22,,2014-04-25,E2,Desktop,Mozilla,True,COC1001,The typographic treatment of headers [976] introduces unnecessary complexity.,5.0,42,0
IPC1002087,PC1002,Copy issues,0,,2014-08-19,,2014-08-21,E1,Desktop,Edge,True,COC1001,Please refocus the message in the blog post summaries — it should mention our core differentiator earlier.,4.0,38,4
IPC1002088,PC1002,Copy issues,1,,2014-04-02,,2014-04-04,E1,Mobile,Chrome,True,COC1001,Please replace jargon in the CTA button label — aim for clarity over cleverness.,3.0,3,0
IPC1002089,PC1002,Copy issues,0,,2014-09-14,,2014-09-16,E1,Tablet,Safari,True,COC1001,Please enhance the engagement of the CTA button label — use simpler language for broader understanding.,3.0,53,4
IPC100209,PC1002,Copy issues,0,,2014-10-09,,2014-10-11,E1,Tablet,Safari,True,COC1001,"Please simplify the main navigation labels — let's remove the term 'innovative', it's overused.",2.0,45,4
IPC1002090,PC1002,Copy issues,0,,2014-05-05,,2014-05-07,E1,Desktop,Edge,True,COC1001,Please change wording in the Careers page intro — it currently duplicates info from another section.,3.0,55,0
IPC1002091,PC1002,Copy issues,0,,2014-07-24,,2014-07-26,E1,Tablet,Edge,True,COC1001,Please change wording in the value proposition in the banner — it should mention our core differentiator earlier.,4.0,34,3
IPC1002092,PC1002,Request change,0,,2015-02-14,,2015-02-15,E2,Tablet,Chrome,True,COC1001,"We'd like to change the animation speed on scroll, even if it wasn't part of the original scope.",8.0,24,5
IPC1002093,PC1002,Not addressing,0,,2014-12-14,,2014-12-16,E4,Tablet,Safari,True,COC1001,We want to replace all hero images with animated GIFs. (ref 2149),0.0,34,5
IPC1002094,PC1002,Request change,0,,2014-11-29,,2014-11-30,E2,Tablet,Mozilla,True,COC1001,"We'd like to change the sequence of steps in the signup flow, based on updated performance data.",8.0,64,4
IPC1002095,PC1002,Copy issues,0,,2014-11-20,,2014-11-22,E1,Tablet,Mozilla,True,COC1001,Please enhance the engagement of the form confirmation message — let's test a variation with a stronger call-to-action.,4.0,50,4
IPC1002096,PC1002,Copy issues,0,,2014-10-04,,2014-10-06,E1,Desktop,Safari,True,COC1001,"Please highlight user value in the SEO meta description — let's remove the term 'innovative', it's overused.",3.0,48,4
IPC1002097,PC1002,Design issues,0,,2014-06-17,,2014-06-18,E2,Mobile,Safari,True,COC1001,The tooltip styling [797] lacks design harmony with the rest of the flow.,4.0,35,2
IPC1002098,PC1002,Design issues,0,,2014-05-08,,2014-05-11,E2,Desktop,Safari,True,COC1001,The contrast levels in the hero section [333] doesn't clearly highlight key messages.,4.0,72,0
IPC1002099,PC1002,Request change,1,,2014-04-10,,2014-04-13,E2,Mobile,Mozilla,True,COC1001,"We'd like to change the menu order on tablet, to improve consistency with email templates.",5.0,10,0
IPC10101,PC101,Design issues,0,,2018-03-11,,2018-03-12,E2,Desktop,Chrome,True,COC101,The presentation of numbers/statistics [828] doesn’t feel premium enough for our brand.,4.0,45,3
IPC101010,PC101,Copy issues,0,,2017-08-14,,2017-08-16,E1,Mobile,Chrome,True,COC101,Please simplify the newsletter signup copy — align this with what we say in the sales deck.,4.0,56,1
IPC1010100,PC101,Copy issues,0,,2017-09-25,,2017-09-28,E1,Desktop,Mozilla,True,COC101,Please enhance the engagement of the CTA button label — aim for clarity over cleverness.,5.0,31,1
IPC101011,PC101,Request change,0,,2018-03-25,,2018-03-28,E2,Desktop,Safari,True,COC101,"We'd like to change the form input label positioning, as we think it now fits better with our narrative.",10.0,42,3
IPC101012,PC101,Copy issues,1,,2018-04-19,,2018-04-21,E1,Desktop,Edge,True,COC101,Please update to reflect our new tone the homepage hero title — let's test a variation with a stronger call-to-action.,2.0,36,4
IPC101013,PC101,Bug fix,0,,2018-06-17,,2018-06-19,E3,Tablet,Safari,True,COC101,The login form error handling does not respect system dark mode.,5.0,31,6
IPC101014,PC101,Copy issues,0,,2018-02-02,,2018-02-04,E1,Desktop,Chrome,True,COC101,Please rewrite for clarity the newsletter signup copy — it should mention our core differentiator earlier.,4.0,10,3
IPC101015,PC101,Copy issues,0,,2017-08-08,,2017-08-11,E1,Desktop,Safari,True,COC101,Please replace jargon in the newsletter signup copy — we're pivoting tone to be more conversational.,4.0,31,1
IPC101016,PC101,Design issues,0,,2018-02-20,,2018-02-23,E2,Desktop,Chrome,True,COC101,The headline alignment [352] needs more breathing room.,5.0,38,3
IPC101017,PC101,Copy issues,0,,2017-12-16,,2017-12-19,E1,Desktop,Chrome,True,COC101,Please change wording in the Testimonials section intro — it should mention our core differentiator earlier.,7.0,51,2
IPC101018,PC101,Design issues,0,,2017-07-18,,2017-07-19,E2,Desktop,Chrome,True,COC101,The logo size [64] needs more breathing room.,5.0,21,0
IPC101019,PC101,Copy issues,0,,2017-07-17,,2017-07-19,E1,Desktop,Chrome,True,COC101,Please optimize for SEO the Testimonials section intro — SEO team suggested including 'digital strategy'.,5.0,16,0
IPC10102,PC101,Copy issues,1,,2017-08-18,,2017-08-21,E1,Desktop,Safari,True,COC101,"Please simplify the Services overview paragraph — let's remove the term 'innovative', it's overused.",4.0,45,1
IPC101020,PC101,Copy issues,0,,2017-08-11,,2017-08-14,E1,Mobile,Mozilla,True,COC101,Please revise the About section intro — SEO team suggested including 'digital strategy'.,4.0,42,1
IPC101021,PC101,Copy issues,0,,2017-09-28,,2017-10-01,E1,Desktop,Chrome,True,COC101,Please remove buzzwords from the blog post summaries — current phrasing doesn't perform well in tests.,3.0,47,1
IPC101022,PC101,Design issues,0,,2017-10-04,,2017-10-07,E2,Desktop,Chrome,True,COC101,The icon usage in contact section [924] doesn’t feel premium enough for our brand.,5.0,59,2
IPC101023,PC101,Design issues,0,,2018-01-18,,2018-01-21,E2,Tablet,Mozilla,True,COC101,The spacing in the FAQ module [300] lacks visual appeal.,2.0,12,2
IPC101024,PC101,Copy issues,0,,2018-02-24,,2018-02-27,E1,Desktop,Safari,True,COC101,Please make shorter for mobile the blog post summaries — it currently duplicates info from another section.,3.0,41,3
IPC101025,PC101,Design issues,0,,2017-07-16,,2017-07-17,E2,Tablet,Safari,True,COC101,The layout of the blog cards [609] fails to direct the user’s attention properly.,3.0,11,0
IPC101026,PC101,Design issues,0,,2018-02-08,,2018-02-09,E2,Tablet,Mozilla,True,COC101,The contrast levels in the hero section [345] overemphasizes less important elements.,4.0,19,3
IPC101027,PC101,Copy issues,0,,2017-09-21,,2017-09-23,E1,Desktop,Mozilla,True,COC101,Please update to reflect our new tone the Services overview paragraph — it currently duplicates info from another section.,6.0,26,1
IPC101028,PC101,Not addressing,0,,2018-04-10,,2018-04-13,E4,Tablet,Chrome,True,COC101,We want to replace all hero images with animated GIFs.,0.0,34,4
IPC101029,PC101,Copy issues,0,,2018-03-15,,2018-03-18,E1,Tablet,Safari,True,COC101,Please optimize for SEO the value proposition in the banner — SEO team suggested including 'digital strategy'.,4.0,49,3
IPC10103,PC101,Copy issues,0,,2017-07-15,,2017-07-16,E1,Desktop,Chrome,True,COC101,Please make more actionable the Services overview paragraph — SEO team suggested including 'digital strategy'.,2.0,8,0
IPC101030,PC101,Copy issues,0,,2018-04-04,,2018-04-05,E1,Desktop,Chrome,True,COC101,Please highlight user value in the Services overview paragraph — current phrasing doesn't perform well in tests.,3.0,45,3
IPC101031,PC101,Not addressing,0,,2018-02-02,,2018-02-05,E4,Tablet,Chrome,True,COC101,Let’s show different site versions based on the user’s role.,1.0,10,3
IPC101032,PC101,Request change,0,,2017-12-15,,2017-12-18,E2,Desktop,Chrome,True,COC101,"We'd like to change the mobile header layout, because our marketing direction has shifted slightly.",8.0,47,2
IPC101033,PC101,Copy issues,0,,2017-09-29,,2017-09-30,E1,Desktop,Edge,True,COC101,Please revise the value proposition in the banner — the tone should feel more confident and less promotional.,2.0,45,1
IPC101034,PC101,Copy issues,1,,2017-12-27,,2017-12-30,E1,Desktop,Safari,True,COC101,Please replace jargon in the feature highlights under 'Why Choose Us' — consider phrasing that implies urgency.,3.0,32,2
IPC101035,PC101,New item,1,,2018-02-19,,2018-02-20,E3,Desktop,Mozilla,True,COC101,"Please add a live metrics dashboard, to simplify the user journey.",12.0,33,3
IPC101036,PC101,New item,0,,2017-10-22,,2017-10-24,E3,Tablet,Safari,True,COC101,"Please add a GDPR compliance banner update, for better personalization.",7.0,70,2
IPC101037,PC101,Copy issues,0,,2018-05-16,,2018-05-17,E1,Desktop,Mozilla,True,COC101,Please change wording in the ‘Contact Us’ headline — let's test a variation with a stronger call-to-action.,4.0,27,4
IPC101038,PC101,Copy issues,0,,2018-06-08,,2018-06-11,E1,Desktop,Chrome,True,COC101,Please change wording in the Careers page intro — align this with what we say in the sales deck.,4.0,27,6
IPC101039,PC101,Request change,0,,2017-07-08,,2017-07-11,E2,Desktop,Mozilla,True,COC101,"We'd like to change the background image on the hero banner, since we've received new internal feedback.",6.0,6,0
IPC10104,PC101,Copy issues,0,,2018-04-19,,2018-04-22,E1,Desktop,Mozilla,True,COC101,Please refocus the message in the Services overview paragraph — consider phrasing that implies urgency.,6.0,36,4
IPC101040,PC101,Copy issues,0,,2018-04-26,,2018-04-27,E1,Desktop,Edge,True,COC101,Please emphasize benefits over features the newsletter signup copy — mobile users are dropping off early on this section.,4.0,30,4
IPC101041,PC101,New item,0,,2018-05-14,,2018-05-17,E3,Tablet,Edge,True,COC101,"Please add a language preference selector, to support conversion goals.",1.0,25,4
IPC101042,PC101,Copy issues,0,,2017-09-06,,2017-09-08,E1,Mobile,Edge,True,COC101,Please revise the SEO meta description — the current version feels too generic.,4.0,45,1
IPC101043,PC101,Request change,0,,2018-04-03,,2018-04-04,E2,Desktop,Chrome,True,COC101,"We'd like to change the icons used in the value proposition list, because the flow now feels disjointed.",6.0,42,3
IPC101044,PC101,Copy issues,1,,2017-12-17,,2017-12-18,E1,Desktop,Chrome,True,COC101,Please enhance the engagement of the About section intro — we're pivoting tone to be more conversational.,4.0,49,2
IPC101045,PC101,Copy issues,0,,2017-11-15,,2017-11-16,E1,Tablet,Chrome,True,COC101,Please replace jargon in the ‘Contact Us’ headline — we're pivoting tone to be more conversational.,3.0,49,2
IPC101046,PC101,New item,0,,2017-10-21,,2017-10-22,E3,Tablet,Chrome,True,COC101,"Please add a AI-powered search functionality, as part of SEO improvement strategy.",9.0,69,2
