,Issue ID,Project ID,Classification,Screenshot,Urgency,Input Date,Deadline Theor,Deadline Real,Employee ID,Device ,Browser,Page,Contact ID,Request,Iteraciones,Iteraciones 30 dias,Not addressing historico,Sentiment
129,IPC1002035,PC1002,Design issues,0,Medium,2014-05-11,2015-09-08,2014-05-12,E2,Desktop,Chrome,True,COC1001,The typography scale should use more consistent iconography.,2.0,76,0,Neutral
130,IPC1002036,PC1002,Request change,0,Medium,2014-04-29,2015-09-08,2014-05-02,E2,Desktop,Chrome,True,COC1001,"We'd like to change the menu order on tablet, to accommodate new messaging.",4.0,50,0,Neutral
131,IPC1002037,PC1002,Request change,0,Urgent,2014-08-11,2015-09-08,2014-08-14,E2,Desktop,Chrome,True,COC1001,"We'd like to change the icons used in the value proposition list, in light of the new campaign assets.",8.0,37,4,Neutral
132,IPC1002038,PC1002,Design issues,0,Medium,2014-06-06,2015-09-08,2014-06-09,E2,Tablet,Mozilla,True,COC1001,The image usage on About page [172] lacks visual appeal.,1.0,49,2,Negative
133,IPC1002039,PC1002,Copy issues,0,Medium,2015-03-11,2015-09-08,2015-03-12,E1,Mobile,Safari,True,COC1001,Please align better with our brand voice in the Careers page intro — it should mention our core differentiator earlier.,4.0,44,5,Positive
134,IPC100204,PC1002,Design issues,0,Medium,2015-01-10,2015-09-08,2015-01-12,E2,Tablet,Chrome,True,COC1001,The button hierarchy makes the user journey feel fragmented.,2.0,36,5,Neutral
135,IPC1002040,PC1002,Design issues,0,Medium,2014-08-24,2015-09-08,2014-08-26,E2,Desktop,Mozilla,True,COC1001,The spacing around section titles creates cognitive overload.,7.0,40,4,Negative
136,IPC1002041,PC1002,Not addressing,0,Medium,2014-06-02,2015-09-08,2014-06-03,E4,Tablet,Safari,True,COC1001,Please enable full offline access to all site content.,0.0,35,2,Neutral
137,IPC1002042,PC1002,Design issues,0,Medium,2015-01-10,2015-09-08,2015-01-11,E2,Desktop,Safari,True,COC1001,The illustration on the homepage introduces unnecessary complexity.,3.0,36,5,Negative
138,IPC1002043,PC1002,Design issues,0,Medium,2014-04-30,2015-09-08,2014-05-02,E2,Tablet,Chrome,True,COC1001,The structure of the newsletter popup [486] is not accessible for users with visual impairments.,5.0,55,0,Negative
139,IPC1002044,PC1002,Copy issues,0,Medium,2014-10-30,2015-09-08,2014-10-31,E1,Desktop,Chrome,True,COC1001,Please highlight user value in the homepage hero title — aim for clarity over cleverness.,2.0,32,4,Positive
140,IPC1002045,PC1002,Design issues,0,Urgent,2015-03-15,2015-09-08,2015-03-18,E2,Desktop,Edge,True,COC1001,The button hierarchy doesn't clearly highlight key messages.,4.0,53,5,Negative
141,IPC1002046,PC1002,Copy issues,0,Medium,2014-05-07,2015-09-08,2014-05-08,E1,Tablet,Edge,True,COC1001,Please optimize for SEO the ‘Contact Us’ headline — the current version feels too generic.,5.0,60,0,Negative
142,IPC1002047,PC1002,Not addressing,0,Medium,2014-08-10,2015-09-08,2014-08-13,E4,Desktop,Safari,True,COC1001,Please implement user-generated content with full moderation tools. (ref 7288),0.0,37,4,Neutral
143,IPC1002048,PC1002,Design issues,0,Urgent,2014-11-17,2015-09-08,2014-11-20,E2,Desktop,Chrome,True,COC1001,The structure of content in modals [849] makes the page feel too dense.,4.0,46,4,Negative
144,IPC1002049,PC1002,Design issues,0,Urgent,2014-11-25,2015-09-08,2014-11-27,E2,Desktop,Chrome,True,COC1001,The padding on Services section [217] overemphasizes less important elements.,4.0,58,4,Negative
145,IPC100205,PC1002,Design issues,0,Urgent,2014-09-10,2015-09-08,2014-09-11,E2,Mobile,Chrome,True,COC1001,The typography scale doesn't align with our brand guidelines.,5.0,58,4,Negative
146,IPC1002050,PC1002,Design issues,0,Medium,2015-03-13,2015-09-08,2015-03-16,E2,Desktop,Chrome,True,COC1001,The typography scale could benefit from a cleaner aesthetic.,1.0,49,5,Neutral
147,IPC1002051,PC1002,Design issues,0,Medium,2014-10-05,2015-09-08,2014-10-08,E2,Desktop,Chrome,True,COC1001,The design consistency across subpages [1015] makes the user journey feel fragmented.,1.0,49,4,Neutral
148,IPC1002052,PC1002,Design issues,0,Urgent,2014-12-30,2015-09-08,2015-01-02,E2,Mobile,Chrome,True,COC1001,The structure of the newsletter popup [501] creates confusion for users.,5.0,27,5,Negative
149,IPC1002053,PC1002,New item,0,Medium,2014-04-13,2015-09-08,2014-04-14,E3,Tablet,Chrome,True,COC1001,"Please add a timeline showcasing milestones, to address stakeholder concerns.",11.0,25,0,Neutral
150,IPC1002054,PC1002,Request change,0,Urgent,2014-09-15,2015-09-08,2014-09-18,E2,Desktop,Safari,True,COC1001,"We'd like to change the animation speed on scroll, in light of the new campaign assets.",8.0,58,4,Neutral
151,IPC1002055,PC1002,Design issues,0,Urgent,2014-12-10,2015-09-08,2014-12-13,E2,Tablet,Mozilla,True,COC1001,The design of the call-to-action strip [523] undermines trust due to visual inconsistency.,4.0,39,4,Negative
152,IPC1002056,PC1002,Copy issues,0,Medium,2014-06-04,2015-09-08,2014-06-05,E1,Desktop,Safari,True,COC1001,Please make shorter for mobile the blog post summaries — current phrasing doesn't perform well in tests.,3.0,51,2,Negative
153,IPC1002057,PC1002,Copy issues,0,Urgent,2014-11-22,2015-09-08,2014-11-25,E1,Desktop,Edge,True,COC1001,Please replace jargon in the blog post summaries — mobile users are dropping off early on this section.,4.0,54,4,Negative
154,IPC1002058,PC1002,Copy issues,0,Medium,2015-03-12,2015-09-08,2015-03-15,E1,Desktop,Safari,True,COC1001,Please revise the tagline in the hero section — we want it to sound more personal and direct.,4.0,48,5,Neutral
155,IPC1002059,PC1002,Design issues,1,Medium,2014-09-16,2015-09-08,2014-09-17,E2,Tablet,Safari,True,COC1001,The logo size [84] could benefit from a cleaner aesthetic.,2.0,60,4,Positive
156,IPC100206,PC1002,Design issues,0,Urgent,2014-06-04,2015-09-08,2014-06-07,E2,Desktop,Chrome,True,COC1001,The image usage on About page doesn't reflect our updated brand values.,7.0,51,2,Negative
157,IPC1002060,PC1002,Copy issues,0,Medium,2014-06-01,2015-09-08,2014-06-04,E1,Desktop,Chrome,True,COC1001,Please simplify the ‘Contact Us’ headline — it should mention our core differentiator earlier.,4.0,35,1,Neutral
158,IPC1002061,PC1002,New item,0,Medium,2014-04-21,2015-09-08,2014-04-24,E3,Desktop,Safari,True,COC1001,"Please add a product selector quiz, for improved feature discoverability.",5.0,37,0,Positive
159,IPC1002062,PC1002,Design issues,0,Urgent,2014-05-10,2015-09-08,2014-05-12,E2,Desktop,Chrome,True,COC1001,The logo size needs clearer visual structure.,5.0,79,0,Neutral
160,IPC1002063,PC1002,Request change,0,Medium,2014-08-07,2015-09-08,2014-08-10,E2,Desktop,Chrome,True,COC1001,"We'd like to change the icons used in the value proposition list, to improve visual storytelling.",6.0,37,3,Neutral
161,IPC1002064,PC1002,Not addressing,0,Medium,2014-06-19,2015-09-08,2014-06-21,E4,Desktop,Chrome,True,COC1001,Please enable full offline access to all site content. (ref 1056),1.0,36,3,Neutral
162,IPC1002065,PC1002,Request change,0,Medium,2014-06-13,2015-09-08,2014-06-16,E2,Desktop,Mozilla,True,COC1001,"We'd like to change the design of the newsletter popup, to better align with current brand priorities.",10.0,31,2,Neutral
163,IPC1002066,PC1002,Copy issues,0,Medium,2014-09-06,2015-09-08,2014-09-07,E1,Desktop,Safari,True,COC1001,Please align better with our brand voice in the newsletter signup copy — it should mention our core differentiator earlier.,3.0,52,4,Positive
164,IPC1002067,PC1002,Design issues,0,Urgent,2014-12-27,2015-09-08,2014-12-30,E2,Desktop,Mozilla,True,COC1001,The structure of the newsletter popup detracts from the core messaging.,5.0,30,5,Negative
165,IPC1002068,PC1002,New item,0,Urgent,2014-11-02,2015-09-08,2014-11-04,E3,Desktop,Edge,True,COC1001,"Please add a FAQs segmented by user type, to support conversion goals.",11.0,46,4,Neutral
166,IPC1002069,PC1002,Request change,0,Medium,2015-01-06,2015-09-08,2015-01-07,E2,Tablet,Chrome,True,COC1001,"We'd like to change the background image on the hero banner, to improve consistency with email templates.",9.0,36,5,Neutral
167,IPC100207,PC1002,Request change,0,Medium,2015-03-10,2015-09-08,2015-03-12,E2,Tablet,Safari,True,COC1001,"We'd like to change the spacing within comparison tables, to improve visual storytelling.",11.0,40,5,Neutral
168,IPC1002070,PC1002,Design issues,0,Urgent,2015-03-26,2015-09-08,2015-03-29,E2,Desktop,Chrome,True,COC1001,The presentation of numbers/statistics looks outdated compared to competitors.,3.0,33,5,Negative
169,IPC1002071,PC1002,Design issues,0,Medium,2015-01-09,2015-09-08,2015-01-10,E2,Mobile,Safari,True,COC1001,The form layout [111] doesn’t respect the established grid system.,2.0,35,5,Negative
170,IPC1002072,PC1002,Design issues,0,Medium,2014-10-27,2015-09-08,2014-10-28,E2,Desktop,Chrome,True,COC1001,The color palette [7] isn't engaging enough visually.,2.0,19,4,Negative
171,IPC1002073,PC1002,Design issues,0,Medium,2014-07-13,2015-09-08,2014-07-16,E2,Desktop,Safari,True,COC1001,The accessibility of font choices feels too heavy visually.,2.0,38,3,Negative
172,IPC1002074,PC1002,Copy issues,0,Medium,2014-12-13,2015-09-08,2014-12-14,E1,Desktop,Safari,True,COC1001,Please rewrite for clarity the homepage hero title — it currently duplicates info from another section.,3.0,34,4,Neutral
173,IPC1002075,PC1002,Copy issues,1,Medium,2014-07-19,2015-09-08,2014-07-20,E1,Desktop,Chrome,True,COC1001,Please change wording in the tagline in the hero section — current phrasing doesn't perform well in tests.,4.0,28,3,Negative
174,IPC1002076,PC1002,Design issues,0,Medium,2014-07-25,2015-09-08,2014-07-26,E2,Desktop,Safari,True,COC1001,The accessibility of font choices [388] feels disconnected from the rest of the site.,4.0,38,3,Negative
175,IPC1002077,PC1002,Design issues,0,Medium,2014-07-02,2015-09-08,2014-07-03,E2,Desktop,Edge,True,COC1001,The divider lines between sections [951] makes the user journey feel fragmented.,5.0,45,3,Neutral
176,IPC1002078,PC1002,Bug fix,0,Critical,2014-05-08,2015-09-08,2014-05-10,E3,Desktop,Edge,True,COC1001,The FAQ accordion doesn't reset fields correctly.,8.0,72,0,Negative
177,IPC1002079,PC1002,Copy issues,0,Medium,2014-04-20,2015-09-08,2014-04-22,E1,Desktop,Safari,True,COC1001,Please replace jargon in the blog post summaries — it should mention our core differentiator earlier.,5.0,32,0,Neutral
178,IPC100208,PC1002,Request change,0,Medium,2014-09-08,2015-09-08,2014-09-10,E2,Desktop,Mozilla,True,COC1001,"We'd like to change the hover behavior of the CTA buttons, because the flow now feels disjointed.",7.0,53,4,Neutral
179,IPC1002080,PC1002,Design issues,0,Urgent,2014-08-31,2015-09-08,2014-09-03,E2,Desktop,Chrome,True,COC1001,The divider lines between sections introduces unnecessary complexity.,9.0,52,4,Negative
180,IPC1002081,PC1002,Design issues,0,Medium,2014-11-09,2015-09-08,2014-11-10,E2,Tablet,Safari,True,COC1001,The headline alignment [371] feels generic and unmemorable.,5.0,34,4,Negative
181,IPC1002082,PC1002,Copy issues,0,Medium,2014-10-31,2015-09-08,2014-11-03,E1,Tablet,Chrome,True,COC1001,Please highlight user value in the main navigation labels — aim for clarity over cleverness.,3.0,35,4,Positive
182,IPC1002083,PC1002,New item,1,Medium,2015-02-21,2015-09-08,2015-02-23,E3,Desktop,Chrome,True,COC1001,"Please add a animated brand story carousel, to address stakeholder concerns.",5.0,22,5,Neutral
183,IPC1002084,PC1002,Copy issues,0,Urgent,2014-10-08,2015-09-08,2014-10-09,E1,Desktop,Mozilla,True,COC1001,Please highlight user value in the tagline in the hero section — current phrasing doesn't perform well in tests.,4.0,50,4,Negative
184,IPC1002085,PC1002,Not addressing,0,Medium,2014-05-30,2015-09-08,2014-05-31,E4,Desktop,Chrome,True,COC1001,Please update the sitemap to include a version in French. (ref 8552),0.0,36,1,Neutral
185,IPC1002086,PC1002,Design issues,0,Medium,2014-04-22,2015-09-08,2014-04-25,E2,Desktop,Mozilla,True,COC1001,The typographic treatment of headers [976] introduces unnecessary complexity.,5.0,42,0,Negative
186,IPC1002087,PC1002,Copy issues,0,Medium,2014-08-19,2015-09-08,2014-08-21,E1,Desktop,Edge,True,COC1001,Please refocus the message in the blog post summaries — it should mention our core differentiator earlier.,4.0,38,4,Neutral
187,IPC1002088,PC1002,Copy issues,1,Low,2014-04-02,2015-09-08,2014-04-04,E1,Mobile,Chrome,True,COC1001,Please replace jargon in the CTA button label — aim for clarity over cleverness.,3.0,3,0,Neutral
188,IPC1002089,PC1002,Copy issues,0,Medium,2014-09-14,2015-09-08,2014-09-16,E1,Tablet,Safari,True,COC1001,Please enhance the engagement of the CTA button label — use simpler language for broader understanding.,3.0,53,4,Positive
189,IPC100209,PC1002,Copy issues,0,Medium,2014-10-09,2015-09-08,2014-10-11,E1,Tablet,Safari,True,COC1001,"Please simplify the main navigation labels — let's remove the term 'innovative', it's overused.",2.0,45,4,Negative
190,IPC1002090,PC1002,Copy issues,0,Medium,2014-05-05,2015-09-08,2014-05-07,E1,Desktop,Edge,True,COC1001,Please change wording in the Careers page intro — it currently duplicates info from another section.,3.0,55,0,Negative
191,IPC1002091,PC1002,Copy issues,0,Medium,2014-07-24,2015-09-08,2014-07-26,E1,Tablet,Edge,True,COC1001,Please change wording in the value proposition in the banner — it should mention our core differentiator earlier.,4.0,34,3,Neutral
192,IPC1002092,PC1002,Request change,0,Medium,2015-02-14,2015-09-08,2015-02-15,E2,Tablet,Chrome,True,COC1001,"We'd like to change the animation speed on scroll, even if it wasn't part of the original scope.",8.0,24,5,Neutral
193,IPC1002093,PC1002,Not addressing,0,Medium,2014-12-14,2015-09-08,2014-12-16,E4,Tablet,Safari,True,COC1001,We want to replace all hero images with animated GIFs. (ref 2149),0.0,34,5,Neutral
194,IPC1002094,PC1002,Request change,0,Medium,2014-11-29,2015-09-08,2014-11-30,E2,Tablet,Mozilla,True,COC1001,"We'd like to change the sequence of steps in the signup flow, based on updated performance data.",8.0,64,4,Neutral
195,IPC1002095,PC1002,Copy issues,0,Medium,2014-11-20,2015-09-08,2014-11-22,E1,Tablet,Mozilla,True,COC1001,Please enhance the engagement of the form confirmation message — let's test a variation with a stronger call-to-action.,4.0,50,4,Positive
196,IPC1002096,PC1002,Copy issues,0,Medium,2014-10-04,2015-09-08,2014-10-06,E1,Desktop,Safari,True,COC1001,"Please highlight user value in the SEO meta description — let's remove the term 'innovative', it's overused.",3.0,48,4,Neutral
197,IPC1002097,PC1002,Design issues,0,Medium,2014-06-17,2015-09-08,2014-06-18,E2,Mobile,Safari,True,COC1001,The tooltip styling [797] lacks design harmony with the rest of the flow.,4.0,35,2,Negative
198,IPC1002098,PC1002,Design issues,0,Urgent,2014-05-08,2015-09-08,2014-05-11,E2,Desktop,Safari,True,COC1001,The contrast levels in the hero section [333] doesn't clearly highlight key messages.,4.0,72,0,Negative
199,IPC1002099,PC1002,Request change,1,Medium,2014-04-10,2015-09-08,2014-04-13,E2,Mobile,Mozilla,True,COC1001,"We'd like to change the menu order on tablet, to improve consistency with email templates.",5.0,10,0,Neutral
200,IPC10101,PC101,Design issues,0,Critical,2018-03-11,2015-09-08,2018-03-12,E2,Desktop,Chrome,True,COC101,The presentation of numbers/statistics [828] doesn’t feel premium enough for our brand.,4.0,45,3,Negative
201,IPC101010,PC101,Copy issues,0,Urgent,2017-08-14,2015-09-08,2017-08-16,E1,Mobile,Chrome,True,COC101,Please simplify the newsletter signup copy — align this with what we say in the sales deck.,4.0,56,1,Neutral
202,IPC1010100,PC101,Copy issues,0,Medium,2017-09-25,2015-09-08,2017-09-28,E1,Desktop,Mozilla,True,COC101,Please enhance the engagement of the CTA button label — aim for clarity over cleverness.,5.0,31,1,Positive
203,IPC101011,PC101,Request change,0,Urgent,2018-03-25,2015-09-08,2018-03-28,E2,Desktop,Safari,True,COC101,"We'd like to change the form input label positioning, as we think it now fits better with our narrative.",10.0,42,3,Positive
204,IPC101012,PC101,Copy issues,1,Urgent,2018-04-19,2015-09-08,2018-04-21,E1,Desktop,Edge,True,COC101,Please update to reflect our new tone the homepage hero title — let's test a variation with a stronger call-to-action.,2.0,36,4,Neutral
205,IPC101013,PC101,Bug fix,0,Critical,2018-06-17,2015-09-08,2018-06-19,E3,Tablet,Safari,True,COC101,The login form error handling does not respect system dark mode.,5.0,31,6,Negative
206,IPC101014,PC101,Copy issues,0,Medium,2018-02-02,2015-09-08,2018-02-04,E1,Desktop,Chrome,True,COC101,Please rewrite for clarity the newsletter signup copy — it should mention our core differentiator earlier.,4.0,10,3,Neutral
207,IPC101015,PC101,Copy issues,0,Urgent,2017-08-08,2015-09-08,2017-08-11,E1,Desktop,Safari,True,COC101,Please replace jargon in the newsletter signup copy — we're pivoting tone to be more conversational.,4.0,31,1,Neutral
208,IPC101016,PC101,Design issues,0,Urgent,2018-02-20,2015-09-08,2018-02-23,E2,Desktop,Chrome,True,COC101,The headline alignment [352] needs more breathing room.,5.0,38,3,Neutral
209,IPC101017,PC101,Copy issues,0,Critical,2017-12-16,2015-09-08,2017-12-19,E1,Desktop,Chrome,True,COC101,Please change wording in the Testimonials section intro — it should mention our core differentiator earlier.,7.0,51,2,Neutral
210,IPC101018,PC101,Design issues,0,Medium,2017-07-18,2015-09-08,2017-07-19,E2,Desktop,Chrome,True,COC101,The logo size [64] needs more breathing room.,5.0,21,0,Neutral
